/* DATA DESCRIPTION:
Citation:	Wu, Jiawang; Liu, Zhifei; Michard, Annie; Tachikawa, Kazuyo; Filippidi, Amalia; He, Zhiwei; Hennekam, Rick; Yang, Shouye; Davies, Gareth R; de Lange, Gert J (2022): HCl-leaching results of marine sediment cores from the Mediterranean Sea (Dataset S2). PANGAEA, https://doi.pangaea.de/10.1594/PANGAEA.946184 (DOI registration in progress), 
	In: Wu, J et al. (2022): Effect of barite-bound Sr on detrital Sr isotope systematics in marine sediments with pertinent Mediterranean examples. PANGAEA, https://doi.pangaea.de/10.1594/PANGAEA.946258 (DOI registration in progress)
Keyword(s):	Barite; Barium (Ba); marine sediments; Mediterranean Sea; Provenance; sapropel; Sr isotopes; Strontium (Sr)
Related to:	Wu, Jiawang; Liu, Zhifei; Michard, Annie; Tachikawa, Kazuyo; Filippidi, Amalia; He, Zhiwei; Hennekam, Rick; Yang, Shouye; Davies, Gareth R; de Lange, Gert J (2022): Effect of barite-bound Sr on detrital Sr isotope systematics in marine sediments. Chemical Geology, 587, 120613, https://doi.org/10.1016/j.chemgeo.2021.120613
Funding:	China Postdoctoral Science Foundation (URI: http://res.chinapostdoctor.org.cn/BshWeb/index.shtml), grant/award no. 2018M640418
	China Postdoctoral Science Foundation (URI: http://res.chinapostdoctor.org.cn/BshWeb/index.shtml), grant/award no. 2019T120352
	European Commission (EC), grant/award no. MAS2-CT93-0051: European Programme (PALEOFLUX)
	European Commission (EC), grant/award no. MAS3 CT97-0137: European Programme (SAP)
	European Commission (EC), grant/award no. MAST1-90022C: European Programme (MARFLUX)
	National Natural Science Foundation of China (NSFC) (URI: http://www.nsfc.gov.cn/publish/portal1/), grant/award no. 2018YFE0202402: National Key R&D Program of China
	National Natural Science Foundation of China (NSFC) (URI: http://www.nsfc.gov.cn/publish/portal1/), grant/award no. 41806064
	National Natural Science Foundation of China (NSFC) (URI: http://www.nsfc.gov.cn/publish/portal1/), grant/award no. 42006060
Coverage:	MEDIAN LATITUDE: 35.552424 * MEDIAN LONGITUDE: 23.094697 * SOUTH-BOUND LATITUDE: 33.375000 * WEST-BOUND LONGITUDE: 4.510000 * NORTH-BOUND LATITUDE: 39.661667 * EAST-BOUND LONGITUDE: 32.666667
	MINIMUM DEPTH, sediment/rock: 0.0025 m * MAXIMUM DEPTH, sediment/rock: 1.4000 m
Event(s):	AP1GC (AP1) * LATITUDE: 39.216667 * LONGITUDE: 19.113333 * ELEVATION: -811.0 m * METHOD/DEVICE: Gravity corer (GC) * COMMENT: RV Urania 1998
	BC03BC (BC03) * LATITUDE: 33.375000 * LONGITUDE: 24.766667 * ELEVATION: -2180.0 m * METHOD/DEVICE: Box corer (BC) (URI: http://en.wikipedia.org/wiki/Box_corer) * COMMENT: RVarion Dufresne 1994/5
	BC07BC (BC07) * LATITUDE: 33.666667 * LONGITUDE: 32.666667 * ELEVATION: -893.0 m * METHOD/DEVICE: Box corer (BC) (URI: http://en.wikipedia.org/wiki/Box_corer) * COMMENT: RVarion Dufresne 1994/5
	BC19BC (BC19) * LATITUDE: 33.798333 * LONGITUDE: 28.608333 * ELEVATION: -2750.0 m * METHOD/DEVICE: Box corer (BC) (URI: http://en.wikipedia.org/wiki/Box_corer) * COMMENT: RVarion Dufresne 1991
	CP10BC * LATITUDE: 34.545000 * LONGITUDE: 16.566667 * ELEVATION: -1501.0 m * Recovery: 0.35 m * CAMPAIGN: CORTADO * BASIS: Pelagia (URI: https://www.nioz.nl/en/facilities/research-vessels/RV-pelagia) * METHOD/DEVICE: Box corer (BC) (URI: http://en.wikipedia.org/wiki/Box_corer)
	MT15PC (MT15) * LATITUDE: 38.896667 * LONGITUDE: 4.510000 * ELEVATION: -2373.0 m * METHOD/DEVICE: Piston corer (PC) * COMMENT: RV Tyro 1993
	SL09BC (SL09) * LATITUDE: 34.286667 * LONGITUDE: 31.523333 * ELEVATION: -2302.0 m * METHOD/DEVICE: Box corer (BC) (URI: http://en.wikipedia.org/wiki/Box_corer) * COMMENT: RV Logachev 1999
	SL29BC (SL29) * LATITUDE: 33.390000 * LONGITUDE: 32.503333 * ELEVATION: -1587.0 m * METHOD/DEVICE: Box corer (BC) (URI: http://en.wikipedia.org/wiki/Box_corer) * COMMENT: RV Logachev 1999
	SL73BC * LATITUDE: 39.661667 * LONGITUDE: 24.511667 * ELEVATION: -339.0 m * METHOD/DEVICE: Box corer (BC) (URI: http://en.wikipedia.org/wiki/Box_corer) * COMMENT: RV Logachev 1999
	SL114BC * LATITUDE: 35.286667 * LONGITUDE: 21.408333 * ELEVATION: -3390.0 m * CAMPAIGN: SMILABLE * BASIS: Professor Logachev (URI: http://www.pmge.ru/modules.php?name=Contenteng&pa=showpage&pid=12) * METHOD/DEVICE: Box corer (BC) (URI: http://en.wikipedia.org/wiki/Box_corer)
	UM42BC (UM42) * LATITUDE: 34.953333 * LONGITUDE: 17.863333 * ELEVATION: -1375.0 m * METHOD/DEVICE: Box corer (BC) (URI: http://en.wikipedia.org/wiki/Box_corer) * COMMENT: RV Urania 1994
Parameter(s):	Event label (Event) * PI: Wu, Jiawang (https://orcid.org/0000-0002-1670-1536, jwwu@tongji.edu.cn)
	Latitude of event (Latitude) * PI: Wu, Jiawang (https://orcid.org/0000-0002-1670-1536, jwwu@tongji.edu.cn)
	Longitude of event (Longitude) * PI: Wu, Jiawang (https://orcid.org/0000-0002-1670-1536, jwwu@tongji.edu.cn)
	Elevation of event [m] (Elevation) * PI: Wu, Jiawang (https://orcid.org/0000-0002-1670-1536, jwwu@tongji.edu.cn)
	Sample code/label (Sample label) * PI: Wu, Jiawang (https://orcid.org/0000-0002-1670-1536, jwwu@tongji.edu.cn) * COMMENT: barite-Sr
	Sample type (Samp type) * PI: Wu, Jiawang (https://orcid.org/0000-0002-1670-1536, jwwu@tongji.edu.cn)
	DEPTH, sediment/rock [m] (Depth) * GEOCODE * PI: Wu, Jiawang (https://orcid.org/0000-0002-1670-1536, jwwu@tongji.edu.cn)
	AGE [ka BP] (Age) * GEOCODE * PI: Wu, Jiawang (https://orcid.org/0000-0002-1670-1536, jwwu@tongji.edu.cn)
	Calcium carbonate [%] (CaCO3) * PI: Wu, Jiawang (https://orcid.org/0000-0002-1670-1536, jwwu@tongji.edu.cn)
	Barium [µg/g] (Ba) * PI: Wu, Jiawang (https://orcid.org/0000-0002-1670-1536, jwwu@tongji.edu.cn) * COMMENT: Leachate
	Strontium [µg/g] (Sr) * PI: Wu, Jiawang (https://orcid.org/0000-0002-1670-1536, jwwu@tongji.edu.cn) * COMMENT: Leachate
	Calcium [µg/g] (Ca) * PI: Wu, Jiawang (https://orcid.org/0000-0002-1670-1536, jwwu@tongji.edu.cn) * COMMENT: Leachate
	Aluminium [µg/g] (Al) * PI: Wu, Jiawang (https://orcid.org/0000-0002-1670-1536, jwwu@tongji.edu.cn) * COMMENT: Leachate
	Iron [µg/g] (Fe) * PI: Wu, Jiawang (https://orcid.org/0000-0002-1670-1536, jwwu@tongji.edu.cn) * COMMENT: Leachate
	Barium [µg/g] (Ba) * PI: Wu, Jiawang (https://orcid.org/0000-0002-1670-1536, jwwu@tongji.edu.cn) * COMMENT: Residue
	Strontium [µg/g] (Sr) * PI: Wu, Jiawang (https://orcid.org/0000-0002-1670-1536, jwwu@tongji.edu.cn) * COMMENT: Residue
	Calcium [µg/g] (Ca) * PI: Wu, Jiawang (https://orcid.org/0000-0002-1670-1536, jwwu@tongji.edu.cn) * COMMENT: Residue
	Aluminium [µg/g] (Al) * PI: Wu, Jiawang (https://orcid.org/0000-0002-1670-1536, jwwu@tongji.edu.cn) * COMMENT: Residue
	Iron [µg/g] (Fe) * PI: Wu, Jiawang (https://orcid.org/0000-0002-1670-1536, jwwu@tongji.edu.cn) * COMMENT: Residue
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0)
Status:	Curation Level: Enhanced curation (URI: https://wiki.pangaea.de/wiki/Curation_levels)
Size:	1664 data points
*/
Event	Latitude	Longitude	Elevation [m]	Sample label (barite-Sr)	Samp type	Depth [m]	Age [ka BP]	CaCO3 [%]	Ba [µg/g] (Leachate)	Sr [µg/g] (Leachate)	Ca [µg/g] (Leachate)	Al [µg/g] (Leachate)	Fe [µg/g] (Leachate)	Ba [µg/g] (Residue)	Sr [µg/g] (Residue)	Ca [µg/g] (Residue)	Al [µg/g] (Residue)	Fe [µg/g] (Residue)
SL73BC	39.6617	24.5117	-339	SL73-1	non-S1	0.0045	1.66	61.5	72.6	767.0	188951.9	10612.7	5935.0	171.0	66.6	2315.5	29262.5	14834.8
SL73BC	39.6617	24.5117	-339	SL73-2	non-S1	0.0465	3.13	55.1	64.3	681.0	163260.4	11428.4	6814.3	198.0	71.3	2369.6	35561.4	18301.4
SL73BC	39.6617	24.5117	-339	SL73-3	non-S1	0.0665	4.13	53.0	37.4	690.0	162188.7	5463.0	2465.7	251.0	90.3	3007.7	45862.4	24534.5
SL73BC	39.6617	24.5117	-339	SL73-4	S1b	0.1215	5.75	43.4	63.5	552.0	125937.6	3261.5	3936.8	290.0	99.8	3447.9	52485.6	30745.3
SL73BC	39.6617	24.5117	-339	SL73-5	S1b	0.1765	7.30	41.8	101.0	527.0	124733.0	2121.7	189.6	315.0	106.0	3713.2	55083.0	28532.2
SL73BC	39.6617	24.5117	-339	SL73-6	S1a	0.1915	7.78	42.3	141.0	528.0	122353.3	12740.6	7711.3	259.0	90.7	3316.7	44227.2	22591.2
SL73BC	39.6617	24.5117	-339	SL73-7	S1a	0.2215	8.65	42.6	75.2	551.0	125296.9	5026.0	2604.0	310.0	108.0	3842.8	52749.5	27163.9
SL73BC	39.6617	24.5117	-339	SL73-8	non-S1	0.2675	9.94	39.1	99.2	482.0	110439.7	14423.6	8766.2	270.0	96.9	3397.8	45383.3	22952.4
SL73BC	39.6617	24.5117	-339	SL73-9	non-S1	0.3025	10.82	34.8	44.4	391.0	94582.6	3338.1	1697.5	352.0	120.0	3919.1	60033.1	31972.0
AP1GC	39.2167	19.1133	-811	AP1-1	S1b	0.2125	6.01	58.5	128.0	702.0	187005.1	7035.2	4853.3	136.0	38.0	828.1	40567.1	20460.4
AP1GC	39.2167	19.1133	-811	AP1-2	S1b	0.2625	7.41	51.2	294.0	623.0	150025.6	8249.6	6437.0	172.0	48.4	1072.4	47997.0	24381.8
AP1GC	39.2167	19.1133	-811	AP1-3	S1a	0.2925	8.24	55.4	296.0	649.0	159544.4	12709.0	10777.1	138.0	39.4	851.4	39957.3	18368.5
AP1GC	39.2167	19.1133	-811	AP1-4	S1a	0.3175	8.80	54.0	310.0	637.0	150994.5	13272.2	13978.9	143.0	41.0	883.6	40684.2	20478.2
AP1GC	39.2167	19.1133	-811	AP1-5	S1a	0.3375	9.50	53.6	279.0	622.0	156439.8	12768.7	11812.0	145.0	40.5	840.1	41660.0	21343.6
AP1GC	39.2167	19.1133	-811	AP1-6	non-S1	0.3875	10.89	54.4	82.5	670.0	167280.5	7582.1	5154.8	157.0	45.6	994.5	44591.9	19819.7
AP1GC	39.2167	19.1133	-811	AP1-7	non-S1	0.3975	11.17	56.9	71.9	620.0	174101.3	11922.1	8693.8	142.0	41.0	913.7	38955.5	16248.8
AP1GC	39.2167	19.1133	-811	AP1-8	non-S1	0.4975	13.96	58.6	71.6	546.0	174113.9	15253.6	10246.3	129.0	36.7	872.8	33308.5	14243.7
AP1GC	39.2167	19.1133	-811	AP1-9	non-S1	0.7000	19.61	61.9	46.2	510.0	194193.9	10896.5	8838.7	139.0	39.8	1121.1	32278.9	15881.8
BC07BC	33.6667	32.6667	-893	BC07-1	non-S1	0.0025	1.30	74.6	27.1	846.0	240253.0	10069.0	7137.9	54.8	23.1	960.6	19227.2	13652.8
BC07BC	33.6667	32.6667	-893	BC07-2	non-S1	0.0525	2.80	71.4	24.9	882.0	227940.9	10693.1	7315.0	63.0	26.4	976.7	22999.7	15820.3
BC07BC	33.6667	32.6667	-893	BC07-3	non-S1	0.1025	4.32	73.0	15.0	940.0	239512.0	7179.8	4669.8	67.9	28.7	1051.6	25443.5	17981.9
BC07BC	33.6667	32.6667	-893	BC07-4	S1b	0.1525	5.82	64.6	251.0	907.0	202469.3	8862.7	6434.7	81.9	32.7	1339.6	32287.3	23457.8
BC07BC	33.6667	32.6667	-893	BC07-5	S1b	0.2025	7.31	59.7	241.0	826.0	177996.0	7269.7	5405.6	94.0	39.1	1609.8	38791.9	27990.0
BC07BC	33.6667	32.6667	-893	BC07-6	S1a	0.2225	7.90	61.5	219.0	810.0	186307.9	13557.5	14822.2	75.3	31.8	1323.7	28347.0	22877.3
BC07BC	33.6667	32.6667	-893	BC07-7	S1a	0.2425	8.51	55.0	167.0	699.0	153560.3	6039.5	10043.2	96.7	42.1	1769.7	39332.1	42558.1
BC07BC	33.6667	32.6667	-893	BC07-8	S1a	0.2625	9.10	56.9	127.0	744.0	167472.0	15674.0	10150.7	79.7	35.7	1437.8	31926.5	22910.8
BC07BC	33.6667	32.6667	-893	BC07-9	S1a	0.2975	10.15	58.7	192.0	796.0	172041.2	12776.3	7440.9	84.2	36.2	1447.0	33904.1	22440.1
BC07BC	33.6667	32.6667	-893	BC07-10	non-S1	0.3175	10.75	58.3	146.0	741.0	172302.5	7955.6	4164.1	95.5	42.5	1736.8	37993.0	26274.7
BC07BC	33.6667	32.6667	-893	BC07-11	non-S1	0.3625	12.10	60.2	60.3	717.0	179973.8	14904.7	9614.6	83.5	38.9	1704.5	29736.6	20847.6
BC07BC	33.6667	32.6667	-893	BC07-12	non-S1	0.4025	13.30	71.1	49.6	809.0	223231.3	10256.8	6969.1	63.1	30.5	1244.0	19934.6	13412.1
BC07BC	33.6667	32.6667	-893	BC07-13	non-S1	0.4825	15.70	67.5	41.7	566.0	210212.5	7261.8	5397.7	82.5	35.6	1446.2	25713.5	17363.8
UM42BC	34.9533	17.8633	-1375	UM42-1	non-S1	0.0465	1.81	66.0	26.8	719.0	213709.3	10408.6	6063.3	121.0	49.1	1068.6	30046.8	15473.6
UM42BC	34.9533	17.8633	-1375	UM42-4	non-S1	0.0915	3.29	67.7	30.5	707.0	225095.9	11888.0	6565.5	103.0	39.7	839.1	26545.6	13512.4
UM42BC	34.9533	17.8633	-1375	UM42-5	S1b	0.1915	6.58	64.8	195.0	882.0	209595.1	9731.5	6702.2	112.0	41.0	791.8	32503.5	15252.0
UM42BC	34.9533	17.8633	-1375	UM42-6	S1b	0.2215	7.56	65.1	453.0	962.0	214675.6	6096.1	5747.0	289.0	49.2	923.0	35143.7	15681.2
UM42BC	34.9533	17.8633	-1375	UM42-7	S1a	0.2315	7.89	65.4	639.0	940.0	207137.8	9418.0	8628.6	175.0	44.7	903.0	31831.6	13323.5
UM42BC	34.9533	17.8633	-1375	UM42-8	S1a	0.2615	8.88	60.7	530.0	924.0	188081.5	7337.6	8974.6	246.0	50.1	902.0	37376.2	20146.8
UM42BC	34.9533	17.8633	-1375	UM42-9	S1a	0.2715	9.21	59.5	386.0	901.0	186641.1	8370.1	10353.3	214.0	44.4	958.5	35363.3	18634.2
UM42BC	34.9533	17.8633	-1375	UM42-10	S1a	0.2865	9.70	63.3	143.0	862.0	204599.0	8564.9	6655.0	120.0	44.8	1009.6	32030.6	17176.6
UM42BC	34.9533	17.8633	-1375	UM42-11	non-S1	0.3215	10.85	61.4	48.6	624.0	198041.7	7392.4	5005.6	132.0	50.0	1029.4	34696.1	17522.3
UM42BC	34.9533	17.8633	-1375	UM42-12	non-S1	0.3465	11.67	65.3	34.5	540.0	195092.6	5098.3	2900.8	118.0	50.0	1000.8	29473.6	12842.3
CP10BC	34.5450	16.5667	-1501	CP10-1	non-S1	0.0025	1.00	62.4	14.0	561.9	200023.7	122.2	1553.6	136.0	49.1	1308.5	36939.2	17447.3
CP10BC	34.5450	16.5667	-1501	CP10-2	non-S1	0.0325	1.69	57.7	27.0	590.5	200388.7	5157.0	4945.5	145.0	52.5	1299.6	42262.6	19065.2
CP10BC	34.5450	16.5667	-1501	CP10-3	non-S1	0.1225	3.73	57.7	36.0	605.7	201081.8	4161.2	3921.6	151.0	59.3	1513.2	43193.4	20120.2
CP10BC	34.5450	16.5667	-1501	CP10-4	non-S1	0.1525	4.41	57.8	21.0	668.3	201438.8	4304.5	3837.4	137.0	50.7	1199.8	43011.8	19913.7
CP10BC	34.5450	16.5667	-1501	CP10-5	non-S1	0.1775	4.98	56.8	25.0	678.8	189190.1	2890.5	3525.4	132.0	49.2	1008.0	43589.8	19607.4
CP10BC	34.5450	16.5667	-1501	CP10-6	non-S1	0.1925	5.32	52.6	101.0	729.7	168231.6	3245.0	3518.0	153.0	52.3	1029.2	45811.2	21018.2
